record_id,source,name,legal_name,dba,type,category,extraction_processing_flag,phone,email,website,street_address,city,state,zip_code,county,lat,lng,license_number,license_state,license_type,license_status,license_expiration,date_issued,usda_hemp_flag,delivery,sells_seeds,home_delivery,business_category,product_focus,is_medical,is_adult_use,ownership_type,social_equity_status,sos_entity_match,sos_formation_date,sos_registered_agent,sos_entity_type,sos_status,sos_website,epa_air_permit,epa_npdes_permit,epa_rcra_generator,epa_facility_name,epa_facility_address,fire_marshal_permit,fire_marshal_violations,tier2_filed,sec_public_company,sec_cik,sec_ticker,patent_count,instagram_url,google_place_id,sales_priority,data_quality_score,notes
US-0031631,CI_Community,Kite,Seed To Leaf Inc.,Seed To Leaf Inc.,,Manufacturer - Type 6,PENDING,(707) 321-6180,Mary.J.Kern@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,Sonoma,,,DCC-10004403,CA,Manufacturer - Type 6,Active,11/16/2026 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031632,CI_Community,SESH,Sesh,Sesh,,Manufacturer - Type 6,PENDING,(530) 227-2610,Data Not Available,,Not Published,Data Not Available,CA,Data Not Available,Shasta,,,DCC-10005012,CA,Manufacturer - Type 6,Expired,02/04/2025 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031633,CI_Community,Bloomfield,"Sgbe, Inc.","Sgbe, Inc.",,Manufacturer - Type 6,PENDING,(530) 278-5989,Brooke@thebloomfieldco.Com,,Not Published,Data Not Available,CA,Data Not Available,Nevada,,,DCC-10003623,CA,Manufacturer - Type 6,Active,07/03/2026 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031634,CI_Community,Santa Fe Manufacturing Facility,Sgi Jackson LLC,Sgi Jackson LLC,,Manufacturer - Type 6,PENDING,(213) 567-4201,Data Not Available,,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,,,DCC-10005033,CA,Manufacturer - Type 6,Active,06/27/2026 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031635,CI_Community,"Shady Creek Trading Co, Inc","Shady Creek Trading Company, Inc","Shady Creek Trading Company, Inc",,Manufacturer - Type 6,PENDING,(435) 275-5256,Mc.Marionmackenzie@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,Nevada,,,DCC-10003965,CA,Manufacturer - Type 6,Expired,11/11/2025 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031636,CI_Community,"Shamrock Oil, LLC","Shamrock Oil, LLC","Shamrock Oil, LLC",,Manufacturer - Type 6,PENDING,(916) 802-4168,Marty@shamrock-Oil.Com,,Not Published,Data Not Available,CA,Data Not Available,Sacramento,,,DCC-10003005,CA,Manufacturer - Type 6,Surrendered,01/05/2022 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031637,CI_Community,"Shamrock Oil, LLC","Shamrock Oil, LLC","Shamrock Oil, LLC",,Manufacturer - Type 6,PENDING,(916) 802-4168,Madison@shamrock-Oil.Com,,Not Published,Data Not Available,CA,Data Not Available,Sacramento,,,DCC-10004695,CA,Manufacturer - Type 6,Expired,09/21/2025 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031638,CI_Community,Stash LA,"Sheldon Kbk Enterprises, LLC","Sheldon Kbk Enterprises, LLC",,Manufacturer - Type 6,PENDING,(805) 419-3027,Dom@thestashla.Com,,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,,,DCC-10003441,CA,Manufacturer - Type 6,Expired,06/12/2021 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031639,CI_Community,Mendocino Cannabis Distribution,Shimmins Consulting Corporation,Shimmins Consulting Corporation,,Manufacturer - Type 6,PENDING,(708) 606-9769,Nsmilgys@gmail.Com,,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,,,DCC-10004499,CA,Manufacturer - Type 6,Surrendered,01/28/2025 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:N|cat:EXTRACTION_PROCESSING
US-0031640,CI_Community,Shire Leaf LLC,"Shire Leaf, LLC","Shire Leaf, LLC",,Manufacturer - Type 6,PENDING,(916) 752-6256,Data Not Available,,Not Published,Data Not Available,CA,Data Not Available,Nevada,,,DCC-10005031,CA,Manufacturer - Type 6,Expired,05/22/2025 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031641,CI_Community,Shoemaker Enterprises LLC,Shoemaker Enterprises LLC,Shoemaker Enterprises LLC,,Manufacturer - Type 6,PENDING,(805) 351-0830,Mathewshoemaker@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,Ventura,,,DCC-10004677,CA,Manufacturer - Type 6,Expired,08/09/2025 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031642,CI_Community,"Silver Lake Caregivers Group, Inc.","Silver Lake Caregivers Group, Inc.","Silver Lake Caregivers Group, Inc.",,Manufacturer - Type 6,PENDING,(213) 925-3158,Tolabus@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,,,DCC-10003008,CA,Manufacturer - Type 6,Surrendered,04/30/2025 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031643,CI_Community,Sisu Extracts,Sisu Extraction LLC,Sisu Extraction LLC,,Manufacturer - Type 6,PENDING,(401) 575-6874,Sharon@sisuextracts.Com,,Not Published,Data Not Available,CA,Data Not Available,Humboldt,,,DCC-10001876,CA,Manufacturer - Type 6,Expired,01/12/2023 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031644,CI_Community,Sisu Extracts,Sisu Extraction LLC,Sisu Extraction LLC,,Manufacturer - Type 6,PENDING,(707) 475-3833,Trillian@sisuextracts.Com,,Not Published,Data Not Available,CA,Data Not Available,Humboldt,,,DCC-10003338,CA,Manufacturer - Type 6,Active,05/31/2026 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031645,CI_Community,Smoakland,Smoakland Supply Corp.,Smoakland Supply Corp.,,Manufacturer - Type 6,PENDING,(415) 685-3541,C.Yi@smoakland.Com,,Not Published,Data Not Available,CA,Data Not Available,Alameda,,,DCC-10005084,CA,Manufacturer - Type 6,Active,06/13/2027 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031646,CI_Community,Data Not Available,So-Cal Discount Medical Supply Inc.,So-Cal Discount Medical Supply Inc.,,Manufacturer - Type 6,PENDING,(818) 464-5939,Info@socaldiscmeds.Com,,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,,,DCC-10003709,CA,Manufacturer - Type 6,Expired,07/16/2025 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031647,CI_Community,"SOLISTER, INC.","Solister, Inc","Solister, Inc",,Manufacturer - Type 6,PENDING,(818) 200-8198,Data Not Available,,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,,,DCC-10003814,CA,Manufacturer - Type 6,Active,08/21/2026 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:N|cat:EXTRACTION_PROCESSING
US-0031648,CI_Community,Sonder,"Sonder Manufacturing, LLC","Sonder Manufacturing, LLC",,Manufacturer - Type 6,PENDING,(347) 831-1773,Faun@sondertime.Com,,Not Published,Data Not Available,CA,Data Not Available,Sonoma,,,DCC-10003173,CA,Manufacturer - Type 6,Surrendered,05/14/2022 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031649,CI_Community,SomendoCoLabs Somendo Co,Southern Mendocino Company,Southern Mendocino Company,,Manufacturer - Type 6,PENDING,(707) 733-3265,Southernmendocino@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,Mendocino,,,DCC-10004827,CA,Manufacturer - Type 6,Expired,06/28/2025 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031650,CI_Community,Data Not Available,Spectrum Growers LLC,Spectrum Growers LLC,,Manufacturer - Type 6,PENDING,(480) 206-3999,Phill@spectrumsolinc.Com,,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,,,DCC-10003284,CA,Manufacturer - Type 6,Active,05/22/2026 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031651,CI_Community,Spliffin Group,Spliffin Group,Spliffin Group,,Manufacturer - Type 6,PENDING,(626) 417-4117,Sdtellez@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,,,DCC-10004077,CA,Manufacturer - Type 6,Expired,02/04/2022 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031652,CI_Community,House of Lucidity,"Stargreen Enterprises, LLC","Stargreen Enterprises, LLC",,Manufacturer - Type 6,PENDING,(714) 366-2390,J.Christiansen@houseoflucidity.Com,,Not Published,Data Not Available,CA,Data Not Available,Riverside,,,DCC-10003014,CA,Manufacturer - Type 6,Surrendered,06/17/2021 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031653,CI_Community,Ganja Goddess,Strategic Star Properties Inc.,Strategic Star Properties Inc.,,Manufacturer - Type 6,PENDING,(855) 426-5246,Jonathan@ganjagoddess.Com,,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,,,DCC-10002371,CA,Manufacturer - Type 6,Expired,04/10/2023 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031654,CI_Community,Stratum Brands Inc,Stratum Brands Inc,Stratum Brands Inc,,Manufacturer - Type 6,PENDING,(323) 385-3367,Jason@3bca.Com,,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,,,DCC-10003398,CA,Manufacturer - Type 6,Expired,07/09/2025 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031655,CI_Community,Coastal Moon Berry Farms,"Strong Agronomy Management, Inc.","Strong Agronomy Management, Inc.",,Manufacturer - Type 6,PENDING,(415) 609-7482,Shyann@strong.Ag,,Not Published,Data Not Available,CA,Data Not Available,Santa Cruz,,,DCC-10002340,CA,Manufacturer - Type 6,Expired,04/09/2020 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031656,CI_Community,"Sublime, Sublime Canna, Sublime CO2,Smoakland Fire",Sublime Machining Inc.,Sublime Machining Inc.,,Manufacturer - Type 6,PENDING,(510) 610-7444,I.Jaffery@smoakland.Com,,Not Published,Data Not Available,CA,Data Not Available,Alameda,,,DCC-10003170,CA,Manufacturer - Type 6,Active,05/13/2026 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031657,CI_Community,Sunlight Medical llc,"Sun-Light Medical, LLC.","Sun-Light Medical, LLC.",,Manufacturer - Type 6,PENDING,(424) 303-1496,Guyelbaz24@msn.Com,,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,,,DCC-10005083,CA,Manufacturer - Type 6,Active,06/10/2026 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031658,CI_Community,Sunny So Cal Dispensary Inc,Sunny So Cal Dispensary Inc,Sunny So Cal Dispensary Inc,,Manufacturer - Type 6,PENDING,(818) 519-5555,Romikg@me.Com,,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,,,DCC-10003478,CA,Manufacturer - Type 6,Expired,06/17/2020 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031659,CI_Community,Data Not Available,Sunrise Caregiver Foundation. Inc,Sunrise Caregiver Foundation. Inc,,Manufacturer - Type 6,PENDING,(626) 272-9114,Tommy@jaderoom.Com,,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,,,DCC-10004103,CA,Manufacturer - Type 6,Expired,02/21/2023 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031660,CI_Community,Data Not Available,"Sunset Herbal Corner, Inc.","Sunset Herbal Corner, Inc.",,Manufacturer - Type 6,PENDING,(818) 306-3333,Sunsetherbalcorner@gmail.Com,,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,,,DCC-10003857,CA,Manufacturer - Type 6,Active,09/05/2026 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:N|cat:EXTRACTION_PROCESSING
US-0031661,CI_Community,"Sunset to Sunrise Holdings, LLC","Sunset To Sunrise Holdings, LLC","Sunset To Sunrise Holdings, LLC",,Manufacturer - Type 6,PENDING,(323) 816-8006,"Alanartunian@gmail.Com, Matt@cfa-La.Com",,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,,,DCC-10003603,CA,Manufacturer - Type 6,Expired,07/02/2022 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031662,CI_Community,Superb Product Resource,"Superb Product Resource, LLC","Superb Product Resource, LLC",,Manufacturer - Type 6,PENDING,(480) 399-9993,"Erick.Montiel@gmail.Com, 1523paul@gmail.Com",,Not Published,Data Not Available,CA,Data Not Available,Orange,,,DCC-10002736,CA,Manufacturer - Type 6,Surrendered,10/14/2021 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031663,CI_Community,The Clinik,"Superior Herbal Health, LLC","Superior Herbal Health, LLC",,Manufacturer - Type 6,PENDING,(310) 448-3093,Shawn@shhdistro.Com,,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,,,DCC-10003320,CA,Manufacturer - Type 6,Active,05/29/2026 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031664,CI_Community,OAKLIEN MANUFACTURING,Supreme Oak Ventures,Supreme Oak Ventures,,Manufacturer - Type 6,PENDING,(510) 282-6504,Info@supremeoakLLC.Com,,Not Published,Data Not Available,CA,Data Not Available,Alameda,,,DCC-10003098,CA,Manufacturer - Type 6,Active,05/06/2026 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031665,CI_Community,"Surific Farms, Inc","Surific Farms, Inc.","Surific Farms, Inc.",,Manufacturer - Type 6,PENDING,(831) 601-6039,Justindonnelly25@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,San Luis Obispo,,,DCC-10004862,CA,Manufacturer - Type 6,Expired,06/30/2023 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031666,CI_Community,"SVRMC, LLC","Svrmc, LLC","Svrmc, LLC",,Manufacturer - Type 6,PENDING,(619) 987-8296,Rennyb@cannabiniers.Com,,Not Published,Data Not Available,CA,Data Not Available,San Diego,,,DCC-10002768,CA,Manufacturer - Type 6,Expired,04/24/2021 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031667,CI_Community,SW Ventures,"Sw Ventures, LLC","Sw Ventures, LLC",,Manufacturer - Type 6,PENDING,(949) 545-3181,Ksawyeris@outlook.Com,,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,,,DCC-10003581,CA,Manufacturer - Type 6,Active,06/27/2026 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:N|cat:EXTRACTION_PROCESSING
US-0031668,CI_Community,Swan Bay Solutions,Swan Bay Solutions Inc.,Swan Bay Solutions Inc.,,Manufacturer - Type 6,PENDING,(310) 429-1952,Jturchin21@yahoo.Com,,Not Published,Data Not Available,CA,Data Not Available,Kern,,,DCC-10003119,CA,Manufacturer - Type 6,Revoked,05/08/2026 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031669,CI_Community,"Sweet Blossom, LLC","Sweet Blossom, LLC","Sweet Blossom, LLC",,Manufacturer - Type 6,PENDING,(707) 714-1073,Sweetblossomedibles@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,Santa Cruz,,,DCC-10002086,CA,Manufacturer - Type 6,Expired,03/13/2023 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031670,CI_Community,"Sweet Blossom, LLC","Sweet Blossom, LLC","Sweet Blossom, LLC",,Manufacturer - Type 6,PENDING,(707) 714-1073,Sweetblossomedibles@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,Santa Cruz,,,DCC-10003624,CA,Manufacturer - Type 6,Expired,07/03/2022 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031671,CI_Community,T4 Manufacturing Inc.,T4 Manufacturing Inc.,T4 Manufacturing Inc.,,Manufacturer - Type 6,PENDING,(707) 592-5378,Jeremy@t4mfg.Net,,Not Published,Data Not Available,CA,Data Not Available,Solano,,,DCC-10002964,CA,Manufacturer - Type 6,Surrendered,02/05/2020 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031672,CI_Community,Tamalpais Copacking,"Tamalpais Co-Packing, LLC","Tamalpais Co-Packing, LLC",,Manufacturer - Type 6,PENDING,(415) 637-6786,Joaquin@tamcopacking.Com,,Not Published,Data Not Available,CA,Data Not Available,Marin,,,DCC-10003017,CA,Manufacturer - Type 6,Active,04/30/2026 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031673,CI_Community,"Testa Sol, LLC","Testa Sol, LLC","Testa Sol, LLC",,Manufacturer - Type 6,PENDING,(831) 206-6460,Capitolconsultingcorp@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,Monterey,,,DCC-10003717,CA,Manufacturer - Type 6,Expired,07/17/2023 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031674,CI_Community,Tetra Hydro Cultivators LLC,Tetra Hydro Cultivators LLC,Tetra Hydro Cultivators LLC,,Manufacturer - Type 6,PENDING,(512) 921-9051,Dean@fivestarmedicalpartners.Com,,Not Published,Data Not Available,CA,Data Not Available,Alameda,,,DCC-10004064,CA,Manufacturer - Type 6,Expired,01/23/2021 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031675,CI_Community,Data Not Available,Tetra Worx Inc,Tetra Worx Inc,,Manufacturer - Type 6,PENDING,(916) 346-4562,Adam@getamericanna.Com,,Not Published,Data Not Available,CA,Data Not Available,Sacramento,,,DCC-10003480,CA,Manufacturer - Type 6,Active,06/18/2026 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031676,CI_Community,True Farma,Tf Manufacturing LLC,Tf Manufacturing LLC,,Manufacturer - Type 6,PENDING,(949) 285-9000,Mmoore@truefarma.Com,,Not Published,Data Not Available,CA,Data Not Available,San Luis Obispo,,,DCC-10003953,CA,Manufacturer - Type 6,Expired,11/06/2020 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031677,CI_Community,The Art Of Edibles,The Art Of Edibles,The Art Of Edibles,,Manufacturer - Type 6,PENDING,(415) 640-4420,Tomer@theartofedibles.Com,,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,,,DCC-10003429,CA,Manufacturer - Type 6,Expired,06/11/2024 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031678,CI_Community,Olympic Extracts,"The Broccoli King , Inc","The Broccoli King , Inc",,Manufacturer - Type 6,PENDING,(562) 283-3550,Madalandry@gmail.Com,,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,,,DCC-10002790,CA,Manufacturer - Type 6,Active,04/24/2026 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031679,CI_Community,Burke Labs,The Burke Group,The Burke Group,,Manufacturer - Type 6,PENDING,(415) 902-5625,Luke@burkeextracts.Com,,Not Published,Data Not Available,CA,Data Not Available,San Francisco,,,DCC-10003207,CA,Manufacturer - Type 6,Suspended,05/16/2026 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031680,CI_Community,The Distillate Company LLC,The Distillate Company LLC,The Distillate Company LLC,,Manufacturer - Type 6,PENDING,(323) 744-1738,Data Not Available,,Not Published,Data Not Available,CA,Data Not Available,Orange,,,DCC-10003789,CA,Manufacturer - Type 6,Suspended,08/06/2026 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031681,CI_Community,The Dunlevie Company LLC,The Dunlevie Company LLC,The Dunlevie Company LLC,,Manufacturer - Type 6,PENDING,(415) 203-8953,Oscar@dunlevie.Co,,Not Published,Data Not Available,CA,Data Not Available,San Francisco,,,DCC-10003043,CA,Manufacturer - Type 6,Expired,05/01/2021 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031682,CI_Community,"The Flower Shop, LLC",The Flower Shop LLC,The Flower Shop LLC,,Manufacturer - Type 6,PENDING,(707) 223-2933,Wormsnursery@yahoo.Com,,Not Published,Data Not Available,CA,Data Not Available,Del Norte,,,DCC-10004785,CA,Manufacturer - Type 6,Active,06/15/2026 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031683,CI_Community,Green Goddess Collective,"The Green Goddess, Inc.","The Green Goddess, Inc.",,Manufacturer - Type 6,PENDING,(844) 420-8442,Chadwick@greengoddesscollective.Com,,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,,,DCC-10003371,CA,Manufacturer - Type 6,Expired,06/06/2025 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031684,CI_Community,Coda Signature,The Grow Foundry California LLC,The Grow Foundry California LLC,,Manufacturer - Type 6,PENDING,(212) 741-6551,Brien@codasignature.Com,,Not Published,Data Not Available,CA,Data Not Available,Alameda,,,DCC-10003091,CA,Manufacturer - Type 6,Surrendered,06/25/2021 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031685,CI_Community,Highland,"The Hive Laboratory, LLC.","The Hive Laboratory, LLC.",,Manufacturer - Type 6,PENDING,(111) 111-1111,Robin@highlandoilco.Com,,Not Published,Data Not Available,CA,Data Not Available,San Luis Obispo,,,DCC-10002269,CA,Manufacturer - Type 6,Active,04/04/2027 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031686,CI_Community,"The Oil Plant, Inc","The Oil Plant, Inc","The Oil Plant, Inc",,Manufacturer - Type 6,PENDING,(415) 867-8687,Alex@newtropic.Com,,Not Published,Data Not Available,CA,Data Not Available,Sonoma,,,DCC-10002262,CA,Manufacturer - Type 6,Expired,04/03/2023 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031687,CI_Community,The Reefinery,The Reefinery,The Reefinery,,Manufacturer - Type 6,PENDING,(323) 572-4079,Ceo@reefinery.Com,,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,,,DCC-10002457,CA,Manufacturer - Type 6,Expired,04/15/2025 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
US-0031688,CI_Community,Data Not Available,"The Relief Collective, Inc.","The Relief Collective, Inc.",,Manufacturer - Type 6,PENDING,(323) 852-3420,Rc@thegrowceryla.Com,,Not Published,Data Not Available,CA,Data Not Available,Los Angeles,,,DCC-10002541,CA,Manufacturer - Type 6,Surrendered,04/18/2025 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,ci_hash:|sos_searchable:Y|cat:EXTRACTION_PROCESSING
